"","idplot","n_trees_ifn2","ws_ifn2","wb27_ifn2","wb2_ifn2","wr_ifn2","n_trees_ifn3","ws_ifn3","wb7_ifn3","wb27_ifn3","wb2_ifn3","wr_ifn3","ntrees_d","ws_d","wb27_d","wb2_d","wr_d"
"1234","27_1900",11,3618.528795,524.401811,241.4374,1589.62375,16,6489.843006375,NA,976.567889475,355.4202,2576.118545,5,2871.314211375,452.166078475,113.9828,986.494795
"1235","27_1914",12,2753.151159375,409.648716875,203.6385,1211.666885,18,5221.95489,NA,752.044477,354.0581,2329.3516675,6,2468.803730625,342.395760125,150.4196,1117.6847825
"1236","27_1936",20,8798.560135875,1534.037855575,354.3607,2504.8083775,17,10303.526395125,NA,1793.400264225,347.7893,2772.7281725,-3,1504.96625925,259.36240865,-6.57139999999998,267.919795
"1237","27_1949",1,219.76545825,35.42804785,17.0691,92.6214575,25,8483.684776875,NA,1431.846118375,429.7991,2846.96555,24,8263.919318625,1396.418070525,412.73,2754.3440925
"1238","27_1962",4,343.2913425,63.3884665,41.8861,168.796485,3,522.08502075,NA,89.29799535,43.0375,217.203415,-1,178.79367825,25.90952885,1.1514,48.40693
"1239","27_1991",12,1408.54346325,252.29686685,135.9215,613.1321625,7,1546.824558375,NA,264.827396075,101.1994,558.0078075,-5,138.281095125,12.530529225,-34.7221,-55.124355
"1240","27_2018",20,6457.997124,1017.5872742,395.8268,2510.4497275,19,6826.800035475,NA,956.028457255,466.9171,3144.7991575,-1,368.802911475,-61.5588169450001,71.0903,634.34943
"1241","27_2020",17,2740.903506,374.1099398,294.9875,1542.1187925,19,3952.568437875,NA,600.754472175,328.0134,1819.60636,2,1211.664931875,226.644532375,33.0259,277.4875675
"1242","27_2021",12,2449.510839,409.7347862,177.7056,980.44947,23,5229.07044165,NA,800.31707257,408.7486,2371.43621,11,2779.55960265,390.58228637,231.043,1390.98674
"1243","27_2030",8,4254.7328685,612.2623923,232.102,1764.2835925,8,5624.0662365,NA,848.0420117,247.4649,2058.255485,0,1369.333368,235.7796194,15.3629,293.9718925
"1244","27_2041",5,1126.169096625,187.629172925,79.1922,434.9420075,6,1512.6893145,NA,257.8449241,94.1301,542.971715,1,386.520217875,70.215751175,14.9379,108.0297075
"1245","27_2045",9,3562.6148955,556.6452139,194.035,1357.738525,24,7977.62662425,NA,1273.07530065,459.2591,3018.2405825,15,4415.01172875,716.43008675,265.2241,1660.5020575
"1246","27_2053",3,179.25219,25.496397,35.9202,129.3209775,11,1200.332768625,NA,201.059215525,133.2702,591.08335,8,1021.080578625,175.562818525,97.35,461.7623725
"1247","27_2068",1,70.000983,15.0502564,8.0851,31.9608575,1,13.589389125,NA,4.202519425,5.1446,11.4546575,0,-56.411593875,-10.847736975,-2.9405,-20.5062
"1248","27_2118",2,95.297364,18.5579412,16.677,53.139515,8,467.892122625,NA,88.744278725,67.63,248.723475,6,372.594758625,70.186337525,50.953,195.58396
"1249","27_2119",11,4134.3150375,663.5928675,205.4156,1399.9843,12,6815.22162525,NA,1151.46421645,249.3702,1919.6938475,1,2680.90658775,487.87134895,43.9546,519.7095475
"1250","27_2138",21,838.335621375,195.813541475,139.992,464.5344275,17,1752.606289125,NA,357.420434425,151.2532,705.082235,-4,914.27066775,161.60689295,11.2612,240.5478075
"1251","27_2141",19,5618.689342875,903.780471175,340.2135,2131.786085,20,8373.33316125,NA,1354.51672525,406.4443,2877.4277675,1,2754.643818375,450.736254075,66.2308,745.6416825
"1252","27_2142",37,3780.846228375,710.210192075,373.7165,1647.8916025,40,6600.63329775,NA,1209.37942695,469.5212,2454.5338675,3,2819.787069375,499.169234875,95.8047,806.642265
"1253","27_2145",16,1381.431859875,249.546224775,168.147,687.4378225,3,552.88106325,NA,93.74791185,42.1784,223.220855,-13,-828.550796625,-155.798312925,-125.9686,-464.2169675
"1254","27_2147",25,1842.697551375,395.998810475,195.9882,804.347115,33,3601.253824875,NA,743.014251775,283.1814,1350.8284075,8,1758.5562735,347.0154413,87.1932,546.4812925
"1255","27_2148",15,6272.17223625,997.76393025,296.8206,2175.9133825,17,8157.71584125,NA,1335.85615425,344.8804,2598.8248,2,1885.543605,338.092224,48.0598,422.9114175
"1256","27_2158",27,3111.7637565,524.1729877,340.4793,1507.196405,30,3979.833672375,NA,679.347682275,385.5524,1798.54675,3,868.069915875,155.174694575,45.0731,291.350345
"1257","27_2160",18,1403.056362375,240.831069275,165.2672,689.1352325,23,2968.636348125,NA,547.915251625,229.8186,1161.2840525,5,1565.57998575,307.08418235,64.5514,472.14882
"1258","27_2162",7,2631.4545915,417.2078457,137.3179,930.4162725,8,3604.854254625,NA,607.304749325,150.8032,1098.9925375,1,973.399663125,190.096903625,13.4853,168.576265
"1259","27_2178",14,1401.81122925,260.68924965,120.8442,599.1396125,17,2219.760532125,NA,388.064123825,177.8645,923.184405,3,817.949302875,127.374874175,57.0203,324.0447925
"1260","27_2202",6,1423.416580875,220.497271575,101.9685,600.005835,3,1635.7787415,NA,250.3194457,80.0531,607.4643575,-3,212.362160625,29.822174125,-21.9154,7.45852249999996
"1261","27_2211",36,6512.656690125,1061.722065225,485.0859,2625.9508275,47,10895.676604875,NA,1733.887910775,717.0923,4268.114565,11,4383.01991475,672.16584555,232.0064,1642.1637375
"1262","27_2214",36,14606.906074875,2347.177991775,720.0977,5133.4551125,37,18316.83938625,NA,2977.17624525,791.3264,5986.501235,1,3709.933311375,629.998253475,71.2287,853.0461225
"1263","27_2220",10,1779.0079725,272.8640005,159.7801,833.048645,20,4769.693829,NA,794.0395982,309.6197,1793.476685,10,2990.6858565,521.1755977,149.8396,960.42804
"1264","27_2228",2,192.123241875,16.242005375,34.7617,168.280255,5,1358.6606865,NA,212.1383567,92.9745,562.2470425,3,1166.537444625,195.896351325,58.2128,393.9667875
"1265","27_2230",7,1908.1800045,270.1208211,130.2695,886.9785925,8,4443.9813585,NA,656.7461543,200.5673,1756.2870325,1,2535.801354,386.6253332,70.2978,869.30844
"1266","27_2275",7,10575.171932625,1531.262971725,337.9642,3866.5223025,4,4472.011062,NA,635.5793146,170.4439,1742.3423875,-3,-6103.160870625,-895.683657125,-167.5203,-2124.179915
"1267","27_2288",23,37674.025261875,5285.722276375,1210.2245,14592.3946025,22,42724.509937875,NA,6138.745037175,1222.9532,15642.8011025,-1,5050.484676,853.0227608,12.7287000000001,1050.4065
"1268","27_2293",5,999.27445275,176.68982595,67.636,371.8818675,23,8820.76428675,NA,1523.81859315,399.7381,2739.4835325,18,7821.489834,1347.1287672,332.1021,2367.601665
"1269","27_2327",20,7248.349265625,1174.845233125,390.2076,2635.9021975,20,8642.24766,NA,1424.516288,409.5457,2899.00897,0,1393.898394375,249.671054875,19.3381,263.1067725
"1270","27_2343",19,15305.869621125,2346.565165025,614.8363,5321.9641475,20,18994.378095,NA,3004.622626,663.7388,6021.4529375,1,3688.508473875,658.057460975,48.9025,699.488789999999
"1271","27_2349",7,3168.38477025,446.45099745,178.4892,1376.8315275,2,1966.776984,NA,284.2243472,77.793,752.02556,-5,-1201.60778625,-162.22665025,-100.6962,-624.8059675
"1272","27_2374",11,9658.6386885,1394.1941083,405.0332,3705.1282125,11,12234.400056,NA,1867.0162798,417.7521,4099.9633675,0,2575.7613675,472.8221715,12.7189,394.835155
"1273","27_2380",18,11282.31335925,1702.07608365,504.7491,4178.3180725,18,14537.08802025,NA,2327.07427745,517.9032,4562.0056625,0,3254.774661,624.9981938,13.1541,383.68759
"1274","27_2390",15,10718.28583425,1105.28788865,636.4576,6436.4918475,13,11693.99453175,NA,1489.15715415,530.2453,5480.0299125,-2,975.7086975,383.8692655,-106.2123,-956.461935
"1275","27_2429",7,6633.711752625,956.614967725,261.263,2549.7439825,7,12333.92490225,NA,1819.17141805,324.2937,4294.641065,0,5700.213149625,862.556450325,63.0307,1744.8970825
"1276","27_2431",13,826.458816375,139.945002475,136.1298,493.0264625,19,2391.974694,NA,448.3287802,201.7348,940.2668275,6,1565.515877625,308.383777725,65.605,447.240365
"1277","27_2473",21,2726.473599,474.2840392,248.369,1197.3758225,32,8195.982845625,NA,1485.803282125,422.8817,2619.06073,11,5469.509246625,1011.519242925,174.5127,1421.6849075
"1278","27_2519",10,4910.135319,759.1556252,251.6937,1809.9613675,13,8133.6973815,NA,1325.9474427,320.8912,2550.62379,3,3223.5620625,566.7918175,69.1975,740.6624225
"1279","27_2524",25,3782.926594125,376.652498425,534.615,2772.8754625,26,7083.965854125,NA,1034.910241425,541.6015,3245.71247,1,3301.03926,658.257743,6.98649999999998,472.8370075
"1280","27_2724",11,491.215213125,75.949273625,112.6398,360.277775,17,880.229057625,NA,137.941446725,181.3512,603.3302275,6,389.0138445,61.9921731,68.7114,243.0524525
"1281","27_2726",9,1621.9814985,245.3181913,154.0558,790.313095,8,1596.734740125,NA,249.733875225,136.429,718.2421675,-1,-25.2467583749999,4.415683925,-17.6268,-72.0709274999999
"1282","27_2754",8,930.076534125,164.475610425,86.8114,395.9852325,15,2461.697973,NA,445.8812184,167.77,885.3748475,7,1531.621438875,281.405607975,80.9586,489.389615
"1283","27_2755",5,119.041088625,23.431461525,37.0318,97.473805,5,435.111501375,NA,87.165010475,44.3358,193.71352,0,316.07041275,63.73354895,7.30399999999999,96.239715
"1284","27_2758",6,273.212353125,55.657350625,49.8774,164.2959175,5,435.874208625,NA,80.878707525,51.1326,208.51688,-1,162.6618555,25.2213569,1.25519999999999,44.2209625
"1285","27_2759",3,1763.711904375,256.806517875,85.6845,697.663395,14,796.1519205,NA,174.0827189,102.07,384.407595,11,-967.559983875,-82.723798975,16.3855,-313.2558
"1286","27_2772",11,814.679886375,142.809113475,115.2702,444.757885,2,17.40348,NA,3.611774,12.6938,23.449855,-9,-797.276406375,-139.197339475,-102.5764,-421.30803
"1287","27_2784",12,3400.5375495,467.4591371,221.1695,1642.40219,21,4844.201205375,NA,773.273073675,305.0417,1927.30681,9,1443.663655875,305.813936575,83.8722,284.90462
"1288","28_0032",7,385.781000625,66.561441125,69.8739,243.73635,8,832.150443375,NA,130.319629075,105.2393,453.6607075,1,446.36944275,63.75818795,35.3654,209.9243575
"1289","28_0035",10,129.30846975,36.12189955,56.1345,120.386695,33,894.930469875,NA,194.458872775,231.4586,639.3276175,23,765.622000125,158.336973225,175.3241,518.9409225
"1290","28_0038",8,231.8529555,44.9979819,63.7086,177.506615,10,482.7491235,NA,96.9078363,82.9331,281.101535,2,250.896168,51.9098544,19.2245,103.59492
"1291","28_0039",9,391.352241375,59.342947475,91.9787,300.0722725,11,560.048808375,NA,79.325581075,119.5464,413.849865,2,168.696567,19.9826336,27.5677,113.7775925
"1292","28_0040",18,23048.626847625,3334.661778725,773.2082,8540.2342025,13,21880.12257225,NA,3209.56254405,641.8902,7748.757445,-5,-1168.504275375,-125.099234675,-131.318,-791.476757500001
"1293","28_0045",9,457.580926125,81.885779025,84.9385,290.96925,9,834.69202875,NA,142.53503675,103.7298,435.0514025,0,377.111102625,60.649257725,18.7913,144.0821525
"1294","28_0055",15,620.74413,123.200449,110.924,372.5353775,10,812.07011475,NA,139.83525055,104.9032,428.67539,-5,191.32598475,16.63480155,-6.02080000000001,56.1400125
"1295","28_0056",3,40.493986875,10.788481375,17.4912,38.1620525,8,155.989945125,NA,40.861879225,45.8853,115.722035,5,115.49595825,30.07339785,28.3941,77.5599825
"1296","28_0057",2,69.551704125,8.780106425,21.6878,64.4633275,3,180.114109875,NA,26.249579775,35.6528,127.629645,1,110.56240575,17.46947335,13.965,63.1663175
"1297","28_0062",18,371.495394,95.1512252,106.929,278.13071,37,1488.559636125,NA,315.705592025,277.1356,887.2138275,19,1117.064242125,220.554366825,170.2066,609.0831175
"1298","28_0063",3,26.011162125,7.872652825,15.5934,28.9356925,3,60.675975,NA,12.158545,22.4322,54.981355,0,34.664812875,4.285892175,6.8388,26.0456625
"1299","28_0064",1,250.736958,30.4842364,24.3289,144.60732,9,449.6840775,NA,72.0408995,68.6087,280.1513,8,198.9471195,41.5566631,44.2798,135.54398
"1300","28_0070",1,14.13315,3.78277,5.861,12.90575,12,205.8704055,NA,63.7586469,58.8647,148.0461125,11,191.7372555,59.9758769,53.0037,135.1403625
"1301","28_0071",15,344.586326625,71.921066925,107.2011,278.1053275,23,680.924988,NA,127.1780654,186.8123,523.5405175,8,336.338661375,55.256998475,79.6112,245.43519
"1302","28_0080",12,655.56968625,86.76105525,137.706,495.98835,15,1413.751228875,NA,186.860364975,198.1267,893.4450525,3,758.181542625,100.099309725,60.4207,397.4567025
"1303","28_0084",4,96.2678925,20.3941465,27.1338,73.62069,6,206.467182,NA,37.3149706,51.0866,154.1329075,2,110.1992895,16.9208241,23.9528,80.5122175
"1304","28_0088",14,810.49367475,164.50021355,118.2469,429.7868575,18,1340.397309375,NA,257.776041875,170.0859,667.8782825,4,529.903634625,93.275828325,51.839,238.091425
"1305","28_0095",23,533.708949375,134.722293875,134.7534,366.7360125,34,1511.765367975,NA,359.420240755,213.0783,750.32958,11,978.0564186,224.69794688,78.3249,383.5935675
"1306","28_0096",1,44.337864375,7.270310875,10.1774,32.3898575,1,79.0334622,NA,12.06132376,12.7419,49.2066575,0,34.695597825,4.79101288500001,2.5645,16.8168
"1307","28_0097",2,57.4365735,10.6209963,16.8915,46.49931,3,167.145868125,NA,26.323797625,33.3669,115.4671375,1,109.709294625,15.702801325,16.4754,68.9678275
"1308","28_0098",7,119.41200225,28.37393305,44.7108,104.6127225,9,247.18624875,NA,46.53159775,72.3454,198.247335,2,127.7742465,18.1576647,27.6346,93.6346125
"1309","28_0103",2,231.339699,31.0976942,29.9245,139.87831,3,406.5869745,NA,53.5744221,49.9001,244.41703,1,175.2472755,22.4767279,19.9756,104.53872
"1310","28_0116",26,6889.024366875,991.316215375,338.9634,3128.8632375,35,8076.477470625,NA,1234.684577125,416.9599,3537.500395,9,1187.45310375,243.36836175,77.9965,408.6371575
"1311","28_0117",5,523.621168875,74.917961975,68.5018,302.457155,9,2112.53223825,NA,289.78975185,166.7803,1048.8009675,4,1588.911069375,214.871789875,98.2785,746.3438125
"1312","28_0119",9,17679.89459475,2706.29036455,446.9409,5594.220775,13,19665.706896,NA,2980.7230068,506.3678,6420.207365,4,1985.81230125,274.43264225,59.4269,825.98659
"1313","28_0120",26,8599.166641125,1249.990446025,484.3818,3734.88544,39,9798.5101545,NA,1511.8086111,574.4595,4090.9050325,13,1199.343513375,261.818165075,90.0777,356.0195925
"1314","28_0121",4,796.821026625,124.949961925,68.0379,359.122335,5,1226.961489375,NA,181.202910875,99.6875,566.868445,1,430.14046275,56.25294895,31.6496,207.74611
"1315","28_0123",13,389.529025875,93.235902575,82.6848,244.25401,37,1362.06171225,NA,319.18289605,241.3285,774.791875,24,972.532686375,225.946993475,158.6437,530.537865
"1316","28_0124",25,19056.042640125,2834.182710225,773.7618,7042.048585,27,22537.52487,NA,3403.078281,865.1068,8006.0627075,2,3481.482229875,568.895570775,91.345,964.0141225
"1317","28_0125",3,102.681478125,20.316895625,24.7421,72.4727575,5,234.444000375,NA,42.074389675,47.4437,155.2518825,2,131.76252225,21.75749405,22.7016,82.779125
"1318","28_0126",4,775.186475625,127.421331125,62.3436,326.8983575,7,1101.990187125,NA,180.777862825,90.0451,468.796185,3,326.8037115,53.3565317,27.7015,141.8978275
"1319","28_0128",20,788.798408625,175.441387525,128.9613,431.98012,11,1159.525483875,NA,209.152758975,120.1096,529.78497,-9,370.72707525,33.71137145,-8.85169999999998,97.80485
"1320","28_0133",1,43.61094675,6.53527115,10.7591,34.1344575,10,197.419323375,NA,46.292163075,61.6852,162.3046425,9,153.808376625,39.756891925,50.9261,128.170185
"1321","28_0145",5,2143.959476625,328.459606925,89.0102,770.0403425,9,2749.374032625,NA,425.693421725,138.8725,1038.0688175,4,605.414555999999,97.2338147999999,49.8623,268.028475
"1322","28_0146",3,4918.412379375,734.497012875,145.3008,1671.959575,6,6368.1926355,NA,968.9545259,199.0394,2120.419015,3,1449.780256125,234.457513025,53.7386,448.45944
"1323","28_0151",2,109.303146,18.3519968,20.5384,70.150795,5,277.996548375,NA,43.866938075,50.3442,181.5031075,3,168.693402375,25.514941275,29.8058,111.3523125
"1324","28_0152",3,2470.331853,299.7197874,129.8032,1249.48109,3,2735.2647315,NA,338.9824877,134.5217,1336.8430075,0,264.9328785,39.2627002999999,4.71850000000001,87.3619174999999
"1325","28_0157",2,298.041413625,17.035911525,42.0684,275.1509475,2,11.463903,NA,-47.9096026,48.1448,285.34363,0,-286.577510625,-64.945514125,6.07640000000001,10.1926825
"1326","28_0159",6,366.643306125,51.835823025,67.1508,248.49253,14,1047.761107875,NA,155.550783175,167.3453,665.4587225,8,681.11780175,103.71496015,100.1945,416.9661925
"1327","28_0160",34,1514.305589625,326.114307325,250.904,851.784505,6,227.20722075,NA,46.25621535,48.4655,149.105385,-28,-1287.098368875,-279.858091975,-202.4385,-702.67912
"1328","28_0162",14,1253.861715375,179.401076675,187.9135,770.8897625,16,2681.40809925,NA,384.49254565,275.7972,1404.2975375,2,1427.546383875,205.091468975,87.8837,633.407775
"1329","28_0166",1,12.819373875,3.268595975,6.0386,12.7702575,1,17.650386,NA,4.4172388,6.2671,14.87772,0,4.831012125,1.148642825,0.228499999999999,2.1074625
"1330","28_0167",9,175.92581025,33.28966945,66.8765,163.7568075,13,362.6739855,NA,48.0346359,123.0166,338.598975,4,186.74817525,14.74496645,56.1401,174.8421675
"1331","28_0170",1,16.1333235,3.8629813,6.4447,14.7322175,5,119.761155,NA,20.427694,41.7383,108.9148775,4,103.6278315,16.5647127,35.2936,94.18266
"1332","28_0173",2,95.45755275,9.58846595,25.0493,84.9652375,4,142.722662625,NA,21.483645725,35.5181,111.4509825,2,47.265109875,11.895179775,10.4688,26.485745
"1333","28_0174",17,377.834594625,79.461081325,122.2537,315.6013575,21,910.70991,NA,193.536473,158.1774,526.6822275,4,532.875315375,114.075391675,35.9237,211.08087
"1334","28_0175",11,3674.267008875,509.744293975,219.7494,1633.199425,15,4557.707508375,NA,682.162606075,248.1566,1841.2397575,4,883.440499500001,172.4183121,28.4072,208.0403325
"1335","28_0176",29,916.61634,252.201792,150.1182,492.25319,46,2557.94022225,NA,651.96006405,249.7081,1049.09662,17,1641.32388225,399.75827205,99.5899,556.84343
"1336","28_0178",8,913.163864625,149.375387325,96.7512,439.2262875,18,2638.981701,NA,450.3866358,212.3757,1076.324535,10,1725.817836375,301.011248475,115.6245,637.0982475
"1337","28_0180",10,328.540014,54.9673362,83.0496,257.3488775,8,514.17619875,NA,111.74726275,60.1299,239.5360825,-2,185.63618475,56.77992655,-22.9197,-17.812795
"1338","28_0182",9,504.159867,83.0153136,96.2902,331.6681225,12,2199.656876625,NA,353.688266925,190.8213,975.9617725,3,1695.497009625,270.672953325,94.5311,644.29365
"1339","28_0188",7,1449.056079,231.9196932,107.0862,598.6784375,14,3738.7938105,NA,580.2104609,240.1755,1514.832605,7,2289.7377315,348.2907677,133.0893,916.1541675
"1340","28_0195",5,63.6807375,17.2109525,27.9949,60.0796625,10,253.39491675,NA,68.99469215,54.3527,156.913185,5,189.71417925,51.78373965,26.3578,96.8335225
"1341","28_0197",4,51.112054125,10.086266425,27.2874,59.9581125,6,108.42129225,NA,23.70087505,41.2704,97.2181925,2,57.309238125,13.614608625,13.983,37.26008
"1342","28_0203",7,393.501315375,79.874176675,56.1256,205.8009525,14,1264.888900125,NA,227.149123225,151.5987,626.9052075,7,871.38758475,147.27494655,95.4731,421.104255
"1343","28_0226",15,422.92577025,89.65596745,107.6083,304.7540925,7,306.267859575,NA,58.488346035,61.7466,197.698215,-8,-116.657910675,-31.167621415,-45.8617,-107.0558775
"1344","28_0227",4,93.78375975,19.79454155,29.0665,75.576215,8,229.849911,NA,51.8194788,55.0248,157.4690975,4,136.06615125,32.02493725,25.9583,81.8928825
"1345","28_0236",25,1326.6088425,267.5207765,212.3961,741.62803,31,2071.657791675,NA,407.006846215,276.2548,1058.801315,6,745.048949175,139.486069715,63.8587,317.173285
"1346","28_0238",2,188.448264,27.0946112,24.31,111.79454,5,382.354188075,NA,63.775076335,49.5083,202.9967225,3,193.905924075,36.680465135,25.1983,91.2021825
"1347","28_0249",37,1187.1116505,297.6829129,223.138,690.276015,50,2788.250883075,NA,656.963262335,322.9902,1253.50082,13,1601.139232575,359.280349435,99.8522,563.224805
"1348","28_0253",3,32.315225625,9.245836125,16.3178,32.952205,1,7.737345,NA,2.733361,4.6896,8.47847,-2,-24.577880625,-6.512475125,-11.6282,-24.473735
"1349","28_0255",2,673.11984825,88.36960985,51.5414,340.4762075,5,1582.053594525,NA,208.960001745,115.1336,784.055415,3,908.933746275,120.590391895,63.5922,443.5792075
"1350","28_0263",6,71.865534375,15.980111875,36.9769,77.602525,9,189.4135986,NA,43.72144088,59.1913,149.3845925,3,117.548064225,27.741329005,22.2144,71.7820675
"1351","28_0265",29,883.848834,199.8846172,200.8228,586.60459,10,476.213031,NA,91.6224698,89.1626,294.211775,-19,-407.635803,-108.2621474,-111.6602,-292.392815
"1352","28_0266",6,61.680857625,14.749656725,36.3463,71.3494925,10,154.975797,NA,36.1231676,63.6272,145.3519925,4,93.294939375,21.373510875,27.2809,74.0025
"1353","28_0270",5,94.774417875,12.604896175,43.2858,105.92439,7,229.642709625,NA,30.228913325,72.4061,213.4847,2,134.86829175,17.62401715,29.1203,107.56031
"1354","28_0275",36,1531.20609,363.907982,235.9278,810.47967,54,3649.09574475,NA,805.96776955,397.5901,1623.9548325,18,2117.88965475,442.05978755,161.6623,813.4751625
"1355","28_0276",2,123.4928025,21.4347545,21.0852,75.178675,14,676.860297975,NA,129.754999755,117.8013,405.7063725,12,553.367495475,108.320245255,96.7161,330.5276975
"1356","28_0277",4,565.126824375,90.698258875,58.3255,274.5131675,8,1106.536383,NA,179.3594214,105.8406,507.98891,4,541.409558625,88.661162525,47.5151,233.4757425
"1357","28_0278",18,411.9453045,86.1922761,126.0004,331.99166,25,1014.67890765,NA,216.68544537,182.2456,584.743445,7,602.73360315,130.49316927,56.2452,252.751785
"1358","28_0279",18,518.57966025,119.09304445,122.0205,350.05256,27,1060.83226845,NA,229.49180501,201.6109,642.6916925,9,542.2526082,110.39876056,79.5904,292.6391325
"1359","28_0280",17,233.234591625,63.119238925,97.5676,215.014085,20,452.749933575,NA,103.993945235,134.9437,352.56936,3,219.51534195,40.87470631,37.3761,137.555275
"1360","28_0288",22,578.911800375,155.282089675,119.8717,356.4943525,20,839.581929,NA,151.7835932,177.6567,571.0301025,-2,260.670128625,-3.498496475,57.785,214.53575
"1361","28_0289",11,346.401581625,76.986345925,76.7269,228.7202775,15,668.88447075,NA,138.74908035,116.8282,391.1218025,4,322.482889125,61.762734425,40.1013,162.401525
"1362","28_0297",3,140.208514875,23.098508775,30.624,99.718905,6,301.7782485,NA,46.1346063,64.5598,216.0390375,3,161.569733625,23.036097525,33.9358,116.3201325
"1363","28_0303",37,1656.563868,367.5914694,257.9185,891.6582675,18,1667.009446875,NA,286.211739375,206.7741,852.2875075,-19,10.4455788749999,-81.379730025,-51.1444,-39.3707599999999
"1364","28_0310",6,1408.571357625,189.017021725,129.2906,740.102935,6,2038.034518875,NA,290.076941975,143.2925,925.91213,0,629.46316125,101.05992025,14.0019,185.809195
"1365","28_0313",7,367.588224,57.5121892,76.1868,259.615785,9,716.99018985,NA,111.82193513,110.5956,434.5673475,2,349.40196585,54.30974593,34.4088,174.9515625
"1366","28_0318",12,219.481718625,49.373050525,79.6772,193.9562625,3,89.2630701,NA,21.81469058,19.0033,55.213015,-9,-130.218648525,-27.558359945,-60.6739,-138.7432475
"1367","28_0325",5,72.517447125,19.413905825,28.5417,63.8777425,9,140.602507425,NA,35.406347565,53.8254,122.9760675,4,68.0850603,15.99244174,25.2837,59.098325
"1368","28_0326",12,208.8259695,62.8127331,60.3384,150.70341,23,470.72943405,NA,113.15098449,143.754,362.9769,11,261.90346455,50.33825139,83.4156,212.27349
"1369","28_0330",20,514.015716375,133.966667475,114.8776,326.455415,30,1214.2403559,NA,279.75155522,198.0811,652.2083425,10,700.224639525,145.784887745,83.2035,325.7529275
"1370","28_0336",22,435.348750375,103.249854675,140.3946,350.19985,30,733.213134225,NA,164.077905005,201.0355,537.8841325,8,297.86438385,60.82805033,60.6409,187.6842825
"1371","28_0337",2,17.982410625,5.016954125,11.0834,20.7997075,1,10.861776,NA,1.6779008,7.3796,14.87772,-1,-7.120634625,-3.339053325,-3.7038,-5.9219875
"1372","28_0338",4,37.678123125,11.446911625,20.9605,40.192295,5,64.968087375,NA,17.983494275,28.3136,60.5329725,1,27.28996425,6.53658265,7.3531,20.3406775
"1373","28_0341",3,21.611158875,6.874278975,15.1404,26.4903925,3,35.462050425,NA,9.711196965,17.128,35.4343275,0,13.85089155,2.83691799,1.9876,8.943935
"1374","28_0349",1,31.59294075,5.76827635,8.6937,24.7279175,9,329.07847005,NA,63.68284829,72.4351,229.7756175,8,297.4855293,57.91457194,63.7414,205.0477
"1375","28_0350",4,93.906266625,19.451433925,29.1094,76.128195,9,642.243580875,NA,112.040391575,95.528,362.479975,5,548.33731425,92.58895765,66.4186,286.35178
"1376","28_0352",38,1052.929756125,291.394803025,203.6176,614.008395,20,1300.531412475,NA,224.115883855,199.3572,772.1417275,-18,247.60165635,-67.27891917,-4.2604,158.1333325
"1377","28_0353",2,111.411243,20.2448894,18.2076,65.07787,9,880.574204025,NA,137.296761845,115.7715,489.0524925,7,769.162961025,117.051872445,97.5639,423.9746225
"1378","28_0355",1,177.1152525,24.2251495,18.9429,97.0401575,1,39.230590275,NA,6.387947095,9.9064,30.2734575,0,-137.884662225,-17.837202405,-9.0365,-66.7667
"1379","28_0356",8,352.702872,67.5309576,68.063,223.01279,25,876.9794445,NA,180.3966481,178.8334,562.18448,17,524.2765725,112.8656905,110.7704,339.17169
"1380","28_0357",3,216.266002875,33.645839175,36.3832,136.780215,5,733.34311875,NA,94.63423875,90.8371,446.5228625,2,517.077115875,60.988399575,54.4539,309.7426475
"1381","28_0358",25,1446.575535,298.730028,202.6539,739.8873625,31,2123.2774908,NA,427.17769364,263.5172,1016.7017575,6,676.7019558,128.44766564,60.8633,276.814395
"1382","28_0359",11,267.731679375,59.188132875,74.8809,200.571085,4,118.377731025,NA,21.848358445,32.6565,90.6888125,-7,-149.35394835,-37.33977443,-42.2244,-109.8822725
"1383","28_0360",1,132.265143,22.7159844,13.1139,60.3892575,4,676.011604275,NA,106.085348295,59.5715,307.3416775,3,543.746461275,83.369363895,46.4576,246.95242
"1384","28_0366",3,28.181768625,7.346310525,17.2527,32.8174275,7,292.862097,NA,59.7076876,56.9956,181.9843025,4,264.680328375,52.361377075,39.7429,149.166875
"1385","28_0378",4,112.650732,24.6968556,28.4539,81.795285,13,332.838390375,NA,75.372316675,85.3697,238.434625,9,220.187658375,50.675461075,56.9158,156.63934
"1386","28_0379",5,553.89256875,92.13283375,58.6169,270.100545,9,903.7011465,NA,138.3360297,110.766,493.636715,4,349.80857775,46.20319595,52.1491,223.53617
"1387","28_0380",3,74.82576375,17.09782475,20.742,55.649165,6,168.992899875,NA,30.553646775,49.9032,137.0429775,3,94.167136125,13.455822025,29.1612,81.3938125
"1388","28_0391",13,726.931719,118.0879552,128.0547,472.3987125,18,959.576646375,NA,143.204471475,188.7797,679.08126,5,232.644927375,25.116516275,60.725,206.6825475
"1389","28_0434",8,882.745945875,106.149118575,131.1335,601.21347,12,2101.107191625,NA,305.118708925,206.599,1078.30294,4,1218.36124575,198.96959035,75.4655,477.08947
"1390","28_0435",3,353.44548225,33.81305705,59.0377,276.6431525,3,572.148311625,NA,71.834294925,62.7924,336.109345,0,218.702829375,38.021237875,3.75470000000001,59.4661925
