"","idplot","n_trees_ifn2","ws_ifn2","wb27_ifn2","wb2_ifn2","wr_ifn2","n_trees_ifn3","ws_ifn3","wb7_ifn3","wb27_ifn3","wb2_ifn3","wr_ifn3","ntrees_d","ws_d","wb27_d","wb2_d","wr_d"
"159","09_2002",1,235.3176,34.28608,20.0265,112.112,2,115.4479995,NA,20.7837171,19.9178,69.638855,1,-119.8696005,-13.5023629,-0.108700000000002,-42.473145
"160","09_2005",1,616.47156,71.022488,39.1928,337.76028,2,837.122036625,NA,107.601139925,48.1539,405.894775,1,220.650476625,36.578651925,8.96110000000001,68.1344950000001
"161","09_2293",15,5551.283287125,797.603872825,342.5137,2415.29002,15,6095.33795025,NA,906.06057645,343.0925,2465.061885,0,544.054663125,108.456703625,0.578800000000001,49.7718650000002
"162","09_2295",5,61.6812165,18.9104007,25.4885,54.3618075,7,207.241862625,NA,48.309440725,46.6037,132.86559,2,145.560646125,29.399040025,21.1152,78.5037825
"163","09_2307",13,5406.065888625,787.825451525,321.9484,2270.53398,15,7294.489954875,NA,1024.041145775,416.8632,3175.6671375,2,1888.42406625,236.21569425,94.9148,905.1331575
"164","09_2328",1,1379.7878535,193.7413753,48.9521,539.9826575,2,119.977524,NA,-81.9034258,71.4719,613.0213375,1,-1259.8103295,-275.6448011,22.5198,73.03868
"165","09_2335",8,369.66976425,68.58922265,72.5979,236.4279775,13,984.33376875,NA,181.24310875,129.4708,500.8843125,5,614.6640045,112.6538861,56.8729,264.456335
"166","09_2339",14,224.411682375,61.421955275,79.2533,184.8664675,17,439.814982375,NA,112.552165275,101.6648,284.9385825,3,215.4033,51.13021,22.4115,100.072115
"167","09_2356",11,11954.199362625,1780.996185725,429.3403,4258.3537425,11,12641.685075,NA,1900.507145,435.5934,4389.301345,0,687.485712375001,119.510959275,6.25310000000002,130.9476025
"168","09_2365",3,289.5193395,42.1660191,42.2242,175.91574,4,417.074346,NA,66.7356368,52.4745,228.140055,1,127.5550065,24.5696177,10.2503,52.224315
"169","09_2366",2,1102.84368975,139.24708055,68.9197,549.3091175,2,1302.8001615,NA,170.6295467,72.3381,607.8215,0,199.95647175,31.38246615,3.41840000000001,58.5123824999999
"170","09_2367",2,245.380161375,38.078308475,27.6915,126.246835,2,477.210083625,NA,77.213517525,34.2729,192.9945875,0,231.82992225,39.13520905,6.5814,66.7477525
"171","09_2369",2,62.119566,8.3001428,20.4755,58.67719,3,163.329395625,NA,21.003642125,36.2694,128.609195,1,101.209829625,12.703499325,15.7939,69.932005
"172","09_2370",5,5629.808921625,827.135787925,206.389,2052.9862925,6,6706.41972975,NA,1010.72169755,223.2745,2299.2112,1,1076.610808125,183.585909625,16.8855,246.2249075
"173","09_2371",1,83.669292,9.0918136,16.1022,65.48828,1,87.22509075,NA,9.31874635,16.5063,68.2714175,0,3.55579875000002,0.226932750000005,0.404100000000007,2.78313750000001
"174","09_2372",2,120.9832875,19.0436925,22.7385,79.5884375,2,154.8049725,NA,22.3081455,22.5549,97.0301475,0,33.8216849999999,3.264453,-0.183600000000002,17.44171
"175","09_2373",4,637.504245,100.066696,61.1991,305.0422375,5,634.520590875,NA,87.590609575,75.9472,352.590095,1,-2.98365412499993,-12.476086425,14.7481,47.5478575000001
"176","09_2379",12,2315.990971125,324.005735025,194.9808,1192.9835775,14,2091.234997125,NA,261.747420825,222.775,1314.496755,2,-224.755974000001,-62.2583142000001,27.7942,121.5131775
"177","09_2384",4,3703.343257125,515.554228825,160.5948,1519.237005,6,3297.324447,NA,415.3412076,183.8401,1633.6824075,2,-406.018810125,-100.213021225,23.2453,114.4454025
"178","09_2390",19,1422.255783375,251.617731075,185.1472,742.9632925,1,2386.2881565,NA,373.3078777,54.8969,706.71887,-18,964.032373125,121.690146625,-130.2503,-36.2444225000002
"179","09_2392",4,809.82773325,125.66489285,68.2075,362.5661325,6,1173.855101625,NA,195.111141925,86.7794,480.2815875,2,364.027368375,69.446249075,18.5719,117.715455
"180","09_2406",2,36.345783375,12.018081075,8.9562,23.7483675,4,69.8922765,NA,23.7765337,16.8777,44.27709,2,33.546493125,11.758452625,7.9215,20.5287225
"181","09_2408",1,175.71048525,21.59466445,20.5553,106.9672175,1,258.39,NA,35.758,22.045,128.7,0,82.67951475,14.16333555,1.4897,21.7327825
"182","10_0389",5,48.9026565,15.9676427,24.7152,48.6897125,9,215.85476475,NA,57.48589055,51.7903,142.275705,4,166.95210825,41.51824785,27.0751,93.5859925
"183","10_0613",3,649.449529875,89.025740775,61.3227,338.0380575,2,23.835825,NA,5.524385,12.7018,26.11895,-1,-625.613704875,-83.501355775,-48.6209,-311.9191075
"184","10_0695",19,1053.072066375,227.748042475,142.2639,519.0789175,26,2091.409932375,NA,418.639180275,231.1189,942.632405,7,1038.337866,190.8911378,88.855,423.5534875
"185","10_0721",1,244.042340625,37.555928125,18.9978,106.9672175,3,826.66523475,NA,136.18613155,53.3785,314.9442725,2,582.622894125,98.630203425,34.3807,207.977055
"186","10_0730",1,10.993744125,4.065278425,4.3364,9.2667575,3,325.396823625,NA,61.852244525,28.1536,128.952395,2,314.4030795,57.7869661,23.8172,119.6856375
"187","10_0760",1,799.991654625,75.702429325,50.1424,515.6583575,1,1045.65336975,NA,126.74162455,49.2993,520.8235175,0,245.661715125,51.039195225,-0.8431,5.16516000000013
"188","10_0831",7,907.36499925,105.24703565,129.6707,614.9239525,8,1032.123097125,NA,102.868445825,157.7352,770.9205075,1,124.758097875,-2.37858982499999,28.0645,155.996555
"189","10_0844",1,28.54035,4.36053,9.453,26.06175,1,35.423344125,NA,5.356958425,10.0836,29.8587575,0,6.882994125,0.996428425,0.630599999999998,3.7970075
"190","10_0850",3,98.571087,12.3215746,32.3062,94.099005,3,140.303943,NA,15.7546044,38.0125,125.4785675,0,41.732856,3.4330298,5.7063,31.3795625
"191","10_0905",3,459.83639025,45.96478845,64.744,333.373755,19,2372.9184315,NA,353.7233627,224.4096,1207.574225,16,1913.08204125,307.75857425,159.6656,874.20047
"192","10_0914",5,109.7323605,20.8383959,38.0605,98.2342075,5,118.014053625,NA,17.139548525,45.2305,117.64896,0,8.281693125,-3.698847375,7.16999999999999,19.4147525
"193","10_0998",9,2416.984594875,421.453802775,142.6745,839.32134,12,4048.533081,NA,677.3837598,224.3809,1405.235975,3,1631.548486125,255.929957025,81.7064,565.914635
"194","10_1000",16,2319.507783,446.7982264,158.5239,820.8339425,19,3696.45948,NA,683.684789,218.3809,1182.2106725,3,1376.951697,236.8865626,59.857,361.37673
"195","10_1004",2,674.0866575,61.5098035,61.7137,474.56123,3,786.373653375,NA,74.190627075,79.7935,554.2283175,1,112.286995875,12.680823575,18.0798,79.6670875
"196","10_1019",21,809.990434125,205.943285425,122.4103,423.85343,28,153.390580875,NA,-40.284433425,260.4653,528.1258125,7,-656.59985325,-246.22771885,138.055,104.2723825
"197","10_1149",1,1126.154611125,162.538287025,42.5334,425.5254575,1,1425.898847475,NA,207.945926855,47.2952,517.3772175,0,299.74423635,45.40763983,4.76179999999999,91.85176
"198","10_1160",4,338.4821565,65.2301977,39.5164,160.58471,3,628.555644675,NA,122.998653615,33.349,192.944895,-1,290.073488175,57.768455915,-6.16739999999999,32.360185
"199","10_1174",2,164.033704125,25.597986425,24.9017,98.2427875,3,676.44394425,NA,102.29604165,56.0465,311.869415,1,512.410240125,76.698055225,31.1448,213.6266275
"200","10_1189",1,1219.525632,156.5753856,50.6952,556.80768,2,3618.9869805,NA,494.7022569,116.3092,1461.63875,1,2399.4613485,338.1268713,65.614,904.83107
"201","10_1496",9,322.744084875,78.459634775,57.2263,183.478295,2,298.829738025,NA,53.731724045,24.7545,120.206515,-7,-23.9143468500001,-24.72791073,-32.4718,-63.27178
"202","10_1530",1,19.987902,3.4478716,8.1489,19.91132,1,27.061524,NA,0.982739200000001,12.6778,37.06703,0,7.073622,-2.4651324,4.5289,17.15571
"203","10_1532",1,728.261155125,86.652202225,41.6194,380.0085575,1,811.252728,NA,87.2479024,47.1381,467.87312,0,82.9915728750001,0.59570017499999,5.5187,87.8645625
"204","10_2482",2,12.435312375,3.275769275,10.9856,18.1913875,3,18.31887225,NA,4.19016405,17.3285,28.676505,1,5.883559875,0.914394775,6.3429,10.4851175
"205","10_2485",2,56.448329625,-1.995055675,27.4579,92.6572075,2,0,NA,-16.846765,30.1279,92.6572075,0,-56.448329625,-14.851709325,2.67,0
"206","10_2576",1,15.504705,2.786929,7.5632,16.98983,1,23.4690417,NA,3.12889486,9.4947,24.7279175,0,7.9643367,0.341965860000001,1.9315,7.7380875
"207","10_2879",4,301.561194375,39.742144875,51.8348,204.3730975,1,5.8725,NA,1.892,4.955,8.04375,-3,-295.688694375,-37.850144875,-46.8798,-196.3293475
"208","10_2889",2,1172.7997155,130.2518799,75.5469,664.82702,2,1418.2234704,NA,164.76500432,81.4332,756.48859,0,245.4237549,34.51312442,5.88630000000001,91.66157
"209","10_2893",16,4846.620088125,771.423313625,224.9126,1754.4988175,23,7098.84233865,NA,1176.17235517,319.3717,2371.84376,7,2252.222250525,404.749041545,94.4590999999999,617.3449425
"210","10_2904",6,61.737201,14.3032758,36.6137,72.394465,13,285.577658775,NA,57.139649395,94.6044,241.208825,7,223.840457775,42.836373595,57.9907,168.81436
"211","10_2923",1,978.4544175,75.7483315,60.1511,714.78407,1,1204.228944,NA,119.7614752,60.2918,733.09808,0,225.7745265,44.0131437,0.140699999999981,18.3140099999998
"212","10_2984",28,2004.351294375,341.426634875,275.794,1135.9415925,2,1015.553329425,NA,134.811695165,59.2197,473.5620175,-26,-988.79796495,-206.61493971,-216.5743,-662.379575
"213","10_2992",8,452.115977625,58.604327725,84.4873,345.01753,15,873.4739535,NA,119.5588903,164.8707,628.971915,7,421.357975875,60.954562575,80.3834,283.954385
"214","10_2993",8,469.773378,69.1899274,84.4584,318.6072175,10,892.0370565,NA,113.2476727,139.0419,577.1269075,2,422.2636785,44.0577453,54.5835,258.51969
"215","10_2995",2,713.076273,105.3367434,46.2143,304.24823,4,1530.0392895,NA,230.3978991,90.9529,622.212305,2,816.9630165,125.0611557,44.7386,317.964075
"216","12_0896",2,14.2935345,4.2486901,10.4059,17.89502,1,96.434403975,NA,14.199064555,14.0452,58.0612175,-1,82.140869475,9.950374455,3.6393,40.1661975
"217","13_0115",1,214.8552,29.53216,20.4715,112.112,2,468.660735,NA,66.205278,41.0388,233.5293675,1,253.805535,36.673118,20.5673,121.4173675
"218","13_0125",1,282.1935915,44.5815007,19.4059,114.52727,2,665.120557125,NA,110.569628825,37.5237,235.839175,1,382.926965625,65.988128125,18.1178,121.311905
"219","13_1227",1,40.4321625,8.1517925,8.3405,26.06175,2,92.38095,NA,14.20451,21.3855,69.355,1,51.9487875,6.05271750000001,13.045,43.29325
"220","13_1270",10,936.07291125,168.39383025,99.3556,426.927215,9,2152.834259625,NA,386.352178325,118.0113,690.1626875,-1,1216.761348375,217.958348075,18.6557,263.2354725
"221","13_1442",7,385.1636508,67.88036164,64.4266,225.1695875,10,704.103843375,NA,124.212514075,101.7951,384.8273,3,318.940192575,56.332152435,37.3685,159.6577125
"222","13_1473",2,473.41987425,74.24778065,36.5608,203.5351175,2,500.870059875,NA,72.185434775,41.6245,238.6287475,0,27.450185625,-2.06234587500001,5.0637,35.09363
"223","13_1476",2,127.571547375,13.921332275,28.8329,106.3866375,2,255.554593875,NA,32.497091975,34.8655,161.1084475,0,127.9830465,18.5757597,6.0326,54.72181
"224","13_1488",18,3535.88112225,421.09793405,289.3019,2097.998045,11,1345.1299245,NA,198.7032071,148.7516,728.4023175,-7,-2190.75119775,-222.39472695,-140.5503,-1369.5957275
"225","13_1500",5,186.122917125,29.954261825,48.9892,147.9681775,1,58.931712,NA,9.0973696,11.5264,40.36032,-4,-127.191205125,-20.856892225,-37.4628,-107.6078575
"226","13_1518",9,989.337823875,131.165850975,133.204,621.31641,9,623.780506125,NA,99.430443025,90.9551,382.8968,0,-365.55731775,-31.73540795,-42.2489,-238.41961
"227","13_1533",2,1588.071040875,212.796744575,77.9546,702.2662075,1,1407.05197875,NA,204.63193675,47.1601,513.9423575,-1,-181.019062125,-8.16480782500003,-30.7945,-188.32385
"228","13_1613",19,767.777436,164.8940238,134.5109,452.8927975,23,1122.987832875,NA,240.008158175,165.2629,604.6129375,4,355.210396875,75.114134375,30.752,151.72014
"229","15_1752",2,125.901604125,23.142561425,19.4259,69.990635,2,419.7236265,NA,67.8726187,33.0586,177.7221875,0,293.822022375,44.730057275,13.6327,107.7315525
"230","15_2922",5,1709.65707525,244.83147645,115.8306,781.8392725,5,2488.729710375,NA,382.104512675,125.7935,939.565055,0,779.072635125,137.273036225,9.96290000000002,157.7257825
"231","16_0337",6,4738.53871575,722.03349135,145.5624,1597.0172075,8,3797.61129585,NA,622.22975493,137.1814,1189.74284,2,-940.927419900001,-99.8037364200002,-8.38100000000003,-407.2743675
"232","16_0820",4,285.278839875,50.226093775,42.9437,160.679805,5,518.2092621,NA,84.94192418,63.9644,272.438595,1,232.930422225,34.715830405,21.0207,111.75879
"233","16_1292",3,42.809448375,13.636218075,14.8092,33.9685775,1,9.072718875,NA,3.174896975,4.6916,9.0379575,-2,-33.7367295,-10.4613211,-10.1176,-24.93062
"234","16_1326",1,34.477578,7.1016874,7.9793,23.6125175,1,38.336202,NA,7.4165866,8.6079,26.2551575,0,3.85862400000001,0.314899200000001,0.6286,2.64264
"235","16_1925",1,10.788174,3.6486292,4.7834,9.85127,4,70.241103,NA,20.8364374,21.0863,51.99909,3,59.452929,17.1878082,16.3029,42.14782
"236","17_0641",2,176.95219275,21.87453795,30.7736,125.9976575,2,284.670448875,NA,35.744510975,36.9778,177.7307675,0,107.718256125,13.869973025,6.2042,51.73311
"237","17_2072",1,779.307111,95.9601238,41.8908,388.16063,1,1050.236014275,NA,134.946846295,46.9232,483.5434175,0,270.928903275,38.986722495,5.0324,95.3827874999999
"238","17_2106",10,818.0921025,155.8633795,94.8647,394.5159075,14,2050.249501575,NA,388.553514635,149.2699,766.3445075,4,1232.157399075,232.690135135,54.4052,371.8286
"239","18_1692",6,8110.539667125,1072.285631825,309.0344,3520.0554675,6,8997.650413875,NA,1216.054767975,318.8306,3740.9532875,0,887.11074675,143.76913615,9.7962,220.89782
"240","19_0040",2,412.332139125,33.100029425,54.2503,326.6895775,2,686.9777085,NA,87.1915143,54.2783,361.1926175,0,274.645569375,54.091484875,0.0279999999999987,34.5030400000001
"241","19_0198",1,2385.5751045,271.0400961,79.1109,1244.79927,1,2468.0970405,NA,280.2212449,80.5477,1287.85943,0,82.5219360000001,9.18114880000007,1.43680000000001,43.0601600000002
"242","19_0206",1,583.677856125,70.566288025,36.7702,304.5646175,1,701.667408375,NA,90.018106075,38.3008,334.2943175,0,117.98955225,19.45181805,1.5306,29.7297000000001
"243","19_0246",1,2796.839199,329.1252742,83.7376,1393.06167,1,2995.5000015,NA,364.1469587,84.5927,1427.14143,0,198.660802500001,35.0216844999999,0.855099999999993,34.0797600000001
"244","19_0383",1,10.276875,4.407875,3.62,8.04375,2,65.62629675,NA,16.23611615,12.4652,38.756575,1,55.34942175,11.82824115,8.8452,30.712825
"245","19_0402",1,11.546803125,4.094520625,4.516,9.7329375,1,0,NA,-1.769625,7.4085,9.7329375,0,-11.546803125,-5.864145625,2.8925,0
"246","19_0424",2,16.962487875,5.027717175,10.6344,19.5842075,3,32.719645125,NA,8.740619225,17.1689,34.715395,1,15.75715725,3.71290205,6.5345,15.1311875
"247","19_0945",1,8.9589555,3.1720519,4.6467,8.92463,1,15.150169125,NA,4.285043425,5.5936,12.7702575,0,6.191213625,1.112991525,0.946899999999999,3.8456275
"248","19_0952",1,17.595576,3.9216208,6.8488,16.06748,2,52.0976358,NA,8.39663964,17.9627,47.96363,1,34.5020598,4.47501884,11.1139,31.89615
"249","19_0966",1,8.66813625,2.73978025,5.0937,9.4984175,1,21.9950964,NA,6.17041512,5.5551,14.87772,0,13.32696015,3.43063487,0.461399999999999,5.3793025
"250","19_1065",3,48.912280875,10.179051575,20.1792,46.635875,7,133.528676625,NA,24.002511925,52.0953,126.971845,4,84.61639575,13.82346035,31.9161,80.33597
"251","19_1978",1,21.804984,4.0904272,7.9264,19.91132,1,36.20592,NA,6.674176,8.8753,26.44928,0,14.400936,2.5837488,0.948899999999998,6.53795999999999
"252","19_1996",1,10.990546875,3.222859375,5.41,10.9484375,3,61.60650525,NA,18.79628045,14.8721,40.1647675,2,50.615958375,15.573421075,9.4621,29.21633
"253","19_2178",3,461.96693325,30.20025285,64.5893,407.7541325,5,1070.8186635,NA,87.6610733,123.4198,823.5516575,2,608.85173025,57.46082045,58.8305,415.797525
"254","19_2184",6,6757.000387875,960.593392175,252.4824,2616.047005,6,7746.6406455,NA,1112.7958439,267.6706,2909.748985,0,989.640257625001,152.202451725,15.1882,293.70198
"255","19_2186",1,288.5518125,36.0946375,25.4085,158.0954375,1,409.13544375,NA,53.17957375,29.0045,203.7839375,0,120.58363125,17.08493625,3.596,45.6885
"256","19_2188",4,1285.764071625,97.564947925,137.3713,1003.6286975,4,1586.385046125,NA,152.012160025,139.32,1058.2539825,0,300.6209745,54.4472121,1.9487,54.625285
"257","19_2195",3,233.63969625,32.53126325,40.5489,155.237225,3,338.393449125,NA,52.676102425,41.873,179.415665,0,104.753752875,20.144839175,1.3241,24.17844
"258","20_1074",1,319.757625,60.7051,13.3255,87.5964375,1,230.8885605,NA,39.5027809,15.7281,87.24287,0,-88.8690645,-21.2023191,2.4026,-0.353567500000011
"259","20_1103",9,1236.22017075,239.52950535,89.9288,443.766895,7,1414.168959375,NA,255.519896875,91.0082,492.707215,-2,177.948788625,15.990391525,1.07940000000001,48.94032
"260","20_1121",1,390.06665325,66.65935885,19.0607,125.7145175,1,478.09842975,NA,83.66789255,19.4279,137.8666575,0,88.0317765,17.0085337,0.367200000000004,12.15214
"261","20_1134",2,404.304138,75.4828304,25.0924,137.546695,7,2008.124832375,NA,316.336840275,135.8293,806.533585,5,1603.820694375,240.854009875,110.7369,668.98689
"262","20_1135",6,1172.51476875,198.18733375,90.565,472.160975,5,1124.833885875,NA,197.313590575,73.8382,405.22196,-1,-47.680882875,-0.873743175000016,-16.7268,-66.939015
"263","20_1140",4,568.67064975,92.60275855,55.9827,262.1601125,5,873.79974675,NA,141.77316615,73.3601,371.554755,1,305.129097,49.1704076,17.3774,109.3946425
"264","21_0153",4,140.1156315,29.2910477,30.7947,92.0866375,14,1503.354538575,NA,215.163779235,191.3435,870.0202225,10,1363.238907075,185.872731535,160.5488,777.933585
"265","21_0466",4,133.7033835,28.7591743,29.4497,89.21627,8,755.338378275,NA,144.086777495,77.598,336.5522875,4,621.634994775,115.327603195,48.1483,247.3360175
"266","23_0073",3,29.575378125,8.276435625,16.6281,32.2296975,2,43.0679232,NA,7.95984256,15.9418,39.83408,-1,13.492545075,-0.316593064999999,-0.686300000000003,7.60438250000001
"267","24_0044",3,8604.212945625,1247.856397125,198.0663,3033.0317875,3,10173.5974305,NA,1549.1444069,201.5921,3172.57798,0,1569.384484875,301.288009775,3.5258,139.5461925
"268","24_0050",1,2237.601024,330.4990592,58.6136,766.22832,1,2657.151216,NA,418.5890528,57.2786,766.22832,0,419.550192,88.0899936,-1.335,0
"269","24_0220",1,37.490301,0.535220800000001,15.2371,51.3516575,1,42.622898625,NA,1.762404525,15.1044,51.8950575,0,5.13259762500001,1.227183725,-0.1327,0.543400000000013
"270","24_0226",3,203.542840125,31.529870225,35.6139,129.571585,4,569.535114375,NA,94.465980875,56.1314,263.2104475,1,365.99227425,62.93611065,20.5175,133.6388625
"271","24_0430",1,7486.998237,1113.6846946,109.0852,2412.98343,1,7778.5666875,NA,1169.9915375,109.4015,2435.32575,0,291.568450499999,56.3068429,0.316299999999998,22.3423199999997
"272","24_0435",5,3674.245411125,416.689302025,213.916,2015.265395,6,4501.877194125,NA,534.434778425,250.5186,2345.7630625,1,827.631783,117.7454764,36.6026,330.4976675
"273","24_0440",2,430.042392,65.8091936,36.3752,196.34758,2,571.102536825,NA,89.420474085,39.529,234.3673475,0,141.060144825,23.611280485,3.1538,38.0197675
"274","24_0448",2,6158.5201125,896.2389025,140.665,2147.03775,2,8107.276221,NA,1256.2561018,146.971,2391.02006,0,1948.7561085,360.0171993,6.30600000000001,243.98231
"275","24_0461",1,156.972186,18.5161588,20.1043,101.18108,1,252.006050925,NA,31.264809865,24.0154,142.3425575,0,95.033864925,12.748651065,3.9111,41.1614775
"276","24_0462",4,1484.564378625,202.318518525,72.1816,689.7172425,8,2247.756214275,NA,353.362326295,105.4733,871.9142575,4,763.19183565,151.04380777,33.2917,182.197015
"277","24_0463",6,2743.039791,332.6209328,182.1139,1445.5022725,6,2798.436003525,NA,333.793253945,190.8377,1511.586505,0,55.396212525,1.17232114500001,8.72379999999998,66.0842325000001
"278","24_0465",1,2762.424,394.0032,68.757,1009.008,1,2672.9179389,NA,351.47463162,74.2713,1135.24983,0,-89.5060611000008,-42.5285683800001,5.51429999999999,126.24183
"279","24_0595",3,57.8252025,17.4721245,14.8661,38.7387,5,267.305205375,NA,57.014713675,39.4466,139.81539,2,209.480002875,39.542589175,24.5805,101.07669
"280","24_0637",7,319.546051875,42.617668375,72.8451,239.9014475,9,511.396516125,NA,76.114241025,93.5771,330.66033,2,191.85046425,33.49657265,20.732,90.7588825
"281","24_0694",14,439.9020585,86.6773243,106.3231,319.7469275,9,179.229228525,NA,52.648028945,46.3506,122.34937,-5,-260.672829975,-34.029295355,-59.9725,-197.3975575
"282","24_0715",1,100.896075,10.191235,17.988,78.97175,4,138.5618985,NA,29.8468513,27.3843,88.742225,3,37.6658235,19.6556163,9.3963,9.77047499999999
"283","24_0755",2,22.14408825,8.15815685,8.6728,18.559255,4,70.532150625,NA,22.735496125,18.535,47.7802325,2,48.388062375,14.577339275,9.8622,29.2209775
"284","24_0768",4,77.323240125,16.006175225,29.1463,70.3806675,9,276.578887725,NA,59.107190305,66.1431,191.000095,5,199.2556476,43.10101508,36.9968,120.6194275
"285","24_0802",1,3.719413125,0.624618625,5.6674,8.1513575,1,28.22976,NA,8.366848,4.8892,15.46688,0,24.510346875,7.742229375,-0.7782,7.3155225
"286","24_0823",6,205.048157625,37.292221725,52.1662,154.123255,22,1305.35972325,NA,265.66693485,186.5639,683.8084825,16,1100.311565625,228.374713125,134.3977,529.6852275
"287","24_0826",2,606.906268875,73.776906975,53.06,339.7726475,3,1458.782015625,NA,203.091078125,87.5234,645.920275,1,851.87574675,129.31417115,34.4634,306.1476275
"288","24_0834",1,8.45672625,2.73832225,5.0039,9.2667575,10,241.488690525,NA,68.580068545,48.6905,142.15773,9,233.031964275,65.841746295,43.6866,132.8909725
"289","24_0895",3,57.0763935,10.0986673,23.0977,56.3337775,1,29.305125675,NA,4.783688415,9.1848,25.4858175,-2,-27.771267825,-5.314978885,-13.9129,-30.84796
"290","24_0955",1,9.045216,3.5787328,4.1548,8.25968,3,43.84127925,NA,16.46564965,11.7251,29.8945075,2,34.79606325,12.88691685,7.5703,21.6348275
"291","24_0966",2,13.084713,3.7775354,10.5386,17.64191,8,322.921369125,NA,82.701228425,45.9584,161.82452,6,309.836656125,78.923693025,35.4198,144.18261
"292","24_1067",5,102.33137925,22.32448465,33.799,84.618105,6,105.371474625,NA,36.073595325,25.6583,68.4566025,1,3.04009537499998,13.749110675,-8.1407,-16.1615025
"293","24_1083",9,1467.6498495,249.2085171,125.258,614.58397,9,2211.473097,NA,367.9219176,149.101,838.8469375,0,743.8232475,118.7134005,23.843,224.2629675
"294","24_1116",1,51.812578125,11.392515625,7.675,27.0359375,1,105.836544,NA,18.1274752,12.3466,52.71552,0,54.023965875,6.734959575,4.6716,25.6795825
"295","24_1168",1,20.464488,5.9580904,5.3302,14.01543,1,29.72953125,NA,7.66153125,6.0975,18.0984375,0,9.26504325,1.70344085,0.767300000000001,4.0830075
"296","24_1229",2,17.305376625,4.560256925,11.3957,21.0699775,5,192.47673375,NA,36.92032575,42.9028,131.5982525,3,175.171357125,32.360068825,31.5071,110.528275
"297","24_1235",1,137.206656,8.71828480000001,23.9108,125.29088,1,156.268432125,NA,11.746468825,24.3618,131.7205175,0,19.061776125,3.02818402499999,0.451000000000001,6.4296375
"298","24_1257",3,88.4021355,13.5063309,28.0447,79.0021375,3,106.358022,NA,14.8943676,31.0999,93.19882,0,17.9558865,1.3880367,3.0552,14.1966825
"299","24_1261",7,175.1196465,42.4336647,43.4038,119.9208725,11,505.18983825,NA,113.12316185,78.4702,270.4226525,4,330.07019175,70.68949715,35.0664,150.50178
"300","24_1263",2,57.03633,9.983714,17.3834,48.0766,6,243.204237,NA,50.3557846,44.4245,144.693835,4,186.167907,40.3720706,27.0411,96.617235
"301","24_1272",7,79.6889115,21.0404967,40.6478,83.6979,12,651.39290325,NA,137.80827385,90.8617,332.83536,5,571.70399175,116.76777715,50.2139,249.13746
"302","24_1277",6,74.365653375,25.683067075,27.4143,60.9726975,13,255.421386,NA,79.1762788,62.0737,168.0679,7,181.055732625,53.493211725,34.6594,107.0952025
"303","24_1286",4,48.08135475,14.78476755,20.7949,43.9464025,4,164.24775675,NA,36.52336915,29.5146,95.8818575,0,116.166402,21.7386016,8.7197,51.935455
"304","24_1289",1,10.493863875,3.210437975,5.2304,10.4536575,3,50.308272,NA,13.9939476,17.0093,40.502605,2,39.814408125,10.783509625,11.7789,30.0489475
"305","24_1294",1,39.47103,6.913534,9.4141,28.83452,1,50.1642,NA,8.38186,10.359,34.35575,0,10.69317,1.468326,0.944900000000001,5.52123000000001
"306","24_1332",4,5079.250693125,750.418102625,170.8311,1819.8026275,4,4841.717503275,NA,798.308402495,126.8651,1313.6426875,0,-237.533189850001,47.8902998700001,-43.966,-506.15994
"307","24_1351",1,28.013032125,4.965148825,8.6468,23.6125175,3,153.13150575,NA,27.54952835,28.7033,97.259305,2,125.118473625,22.584379525,20.0565,73.6467875
"308","24_1354",7,124.053071625,25.720652925,46.6255,112.67542,10,411.209512875,NA,55.475392175,110.6142,345.3303425,3,287.15644125,29.75473925,63.9887,232.6549225
"309","24_1362",8,489.19667175,76.90198615,90.1478,321.7954025,9,773.8187769,NA,111.75087202,120.7703,486.4145,1,284.62210515,34.84888587,30.6225,164.6190975
"310","24_1368",20,1651.461057,290.9243456,204.8116,851.4867075,24,3225.6599805,NA,544.0957019,306.2829,1473.3887025,4,1574.1989235,253.1713563,101.4713,621.901995
"311","24_1377",1,224.753625,4.230025,35.042,246.28175,1,299.5899984,NA,18.55338172,35.1823,256.4737175,0,74.8363734,14.32335672,0.140300000000003,10.1919675
"312","24_1450",1,18.79983,5.398174,5.4629,13.73372,4,96.03279675,NA,26.59245115,21.4595,59.8994825,3,77.23296675,21.19427715,15.9966,46.1657625
"313","24_1544",4,481.030993125,42.708402625,80.2076,388.5785475,9,951.01852815,NA,135.39847427,115.8822,561.668965,5,469.987535025,92.690071645,35.6746,173.0904175
"314","24_1548",4,119.260557,16.8445456,39.606,111.8406575,9,409.777914825,NA,67.799286485,84.3004,274.1570975,5,290.517357825,50.954740885,44.6944,162.31644
"315","25_2172",2,3008.48697,356.063726,91.3048,1502.53675,4,2512.836518625,NA,254.738740525,105.3676,1537.6950875,2,-495.650451375,-101.324985475,14.0628,35.1583375
"316","26_0042",11,1120.873993875,201.339021975,122.8834,521.5706925,12,1604.7231606,NA,259.91224048,164.7875,757.1045625,1,483.849166725,58.573218505,41.9041,235.53387
"317","26_0043",12,571.1902785,105.9553853,95.2008,338.97721,30,1357.7975334,NA,230.85400472,276.7881,916.4516075,18,786.6072549,124.89861942,181.5873,577.4743975
"318","26_0047",9,145.2774285,46.9103853,42.9699,105.686295,17,605.805175125,NA,155.229308225,99.7623,325.3661125,8,460.527746625,108.318922925,56.7924,219.6798175
